Seed,Condition,V_T_step,V_T,DC,EC,R
4,C1,0.27,13.195,1513,1455,1.0026583692629334
4,C1,0.28,13.68,1321,1275,1.0065952963424245
4,C1,0.29,14.165,1170,1140,1.0168191345045674
4,C1,0.3,14.65,1024,1023,1.0441043216083452
4,C1,0.31,15.135,910,911,1.0460769273148756
4,C1,0.32,15.62,781,779,1.041685048584572
4,C1,0.33,16.105,703,712,1.058245647738037
4,C1,0.34,16.59,637,648,1.0628561664707112
4,C1,0.35,17.075,553,555,1.0477621464921876
4,C1,0.36,17.56,485,486,1.0458859961389388
4,C1,0.37,18.045,427,432,1.0560590344430378
4,C1,0.38,18.53,385,373,1.0101220598487
4,C1,0.39,19.015,335,335,1.0432626750960705
4,C1,0.4,19.5,294,287,1.0178755348388273
4,C1,0.41,19.985,266,265,1.039092965071281
4,C1,0.42,20.47,232,233,1.0475483918240436
4,C1,0.43,20.955,210,210,1.0429300694999692
4,C1,0.44,21.44,180,182,1.0545677193126077
4,C1,0.45,21.925,163,169,1.081589822725733
4,C1,0.46,22.41,149,156,1.0922272638818549
4,C1,0.47,22.895,140,146,1.087834869290484
4,C1,0.48,23.38,124,117,0.9834206923489679
4,C1,0.49,23.865,115,110,0.9970419154992465
4,C1,0.5,24.35,105,101,1.002689335753852
4,C1,0.51,24.835,99,96,1.0108586012818592
4,C1,0.52,25.32,90,89,1.0309679826346494
4,C1,0.53,25.805,83,79,0.9921094996214265
4,C1,0.54,26.29,79,76,1.0028114809732775
4,C2,0.14,6.89,4072,3962,1.0187299041809672
4,C2,0.15,7.375,3861,3806,1.035809511210285
4,C2,0.16,7.86,3630,3573,1.0332223586530773
4,C2,0.17,8.345,3403,3376,1.0429079664927403
4,C2,0.18,8.83,3181,3145,1.037805291116545
4,C2,0.19,9.315,2924,2884,1.0340932880928562
4,C2,0.2,9.8,2654,2591,1.020931976607867
4,C2,0.21,10.285,2473,2404,1.0155718302278902
4,C2,0.22,10.77,2227,2173,1.0197073912799848
4,C2,0.23,11.255,2025,1983,1.0236051155393968
4,C2,0.24,11.74,1831,1780,1.0149660767415172
4,C2,0.25,12.225,1660,1625,1.0226384519484568
4,C2,0.26,12.71,1483,1473,1.0388264472234179
4,C2,0.27,13.195,1371,1364,1.040407108905302
4,C2,0.28,13.68,1208,1232,1.0681936224431032
4,C2,0.29,14.165,1082,1098,1.0619254324735432
4,C2,0.3,14.65,954,953,1.0438260660666503
4,C2,0.31,15.135,856,856,1.044706334464869
4,C2,0.32,15.62,740,763,1.0784139130853763
4,C2,0.33,16.105,671,695,1.0831761673882034
4,C2,0.34,16.59,616,635,1.0775231541857158
4,C2,0.35,17.075,534,542,1.0599725950021506
4,C2,0.36,17.56,471,473,1.0481930461383924
4,C2,0.37,18.045,416,406,1.0177632902178442
4,C2,0.38,18.53,375,355,0.9864978693475652
4,C2,0.39,19.015,327,311,0.9912132977368365
4,C2,0.4,19.5,286,263,0.9578820845944134
4,C2,0.41,19.985,258,234,0.9446301057863787
4,C2,0.42,20.47,226,208,0.9588412037488034
4,C2,0.43,20.955,206,195,0.9865623407877954
4,C2,0.44,21.44,176,179,1.0608114989675763
4,C2,0.45,21.925,159,158,1.036173836462564
4,C2,0.46,22.41,145,148,1.064529091988532
4,C2,0.47,22.895,137,142,1.0811253045088094
4,C2,0.48,23.38,121,126,1.0861151664498108
4,C2,0.49,23.865,112,121,1.127079218952078
4,C2,0.5,24.35,103,113,1.1445768543119474
4,C2,0.51,24.835,97,95,1.0210114350258581
4,C2,0.52,25.32,89,89,1.0426129426129425
4,C2,0.53,25.805,82,82,1.0425947397327149
4,C2,0.54,26.29,78,79,1.0560152375588616
4,C3,0.14,6.89,4072,3783,0.9589795977311437
4,C3,0.15,7.375,3861,3642,0.9785039073259233
4,C3,0.16,7.86,3630,3365,0.9576283354692446
4,C3,0.17,8.345,3403,3170,0.964102016114946
4,C3,0.18,8.83,3181,2997,0.9781028482654955
4,C3,0.19,9.315,2924,2781,0.9896579057934456
4,C3,0.2,9.8,2654,2509,0.9828144197113943
4,C3,0.21,10.285,2473,2329,0.9786693746493245
4,C3,0.22,10.77,2227,2057,0.9575036070450197
4,C3,0.23,11.255,2025,1896,0.9728538062525574
4,C3,0.24,11.74,1831,1727,0.9812048501289353
4,C3,0.25,12.225,1660,1567,0.9822999823748086
4,C3,0.26,12.71,1483,1393,0.9771937266557019
4,C3,0.27,13.195,1371,1303,0.9898811047360825
4,C3,0.28,13.68,1208,1155,0.9963962443576281
4,C3,0.29,14.165,1082,1040,1.0020499362112947
4,C3,0.3,14.65,954,958,1.0496408378337576
4,C3,0.31,15.135,856,857,1.045993780844354
4,C3,0.32,15.62,740,737,1.0399443207509569
4,C3,0.33,16.105,671,678,1.0555436273052967
4,C3,0.34,16.59,616,626,1.061647734957714
4,C3,0.35,17.075,534,534,1.0438029494822718
4,C3,0.36,17.56,471,472,1.0459116073648098
4,C3,0.37,18.045,416,421,1.0563518279296726
4,C3,0.38,18.53,375,364,1.0120729380109696
4,C3,0.39,19.015,327,331,1.0562643378232774
4,C3,0.4,19.5,286,283,1.0319984291008633
4,C3,0.41,19.985,258,261,1.0553810636148673
4,C3,0.42,20.47,226,231,1.066375223854893
4,C3,0.43,20.955,206,208,1.0531744605444082
4,C3,0.44,21.44,176,180,1.06680330842342
4,C3,0.45,21.925,159,167,1.095801032245918
4,C3,0.46,22.41,145,154,1.1080930389846448
4,C3,0.47,22.895,137,145,1.1041688651522008
4,C3,0.48,23.38,121,116,0.9993040931150703
4,C3,0.49,23.865,112,109,1.0145580466294097
4,C3,0.5,24.35,103,100,1.0120954420711183
4,C3,0.51,24.835,97,95,1.0210114350258581
4,C3,0.52,25.32,89,88,1.0308352578933253
4,C3,0.53,25.805,82,78,0.9914944399886314
4,C3,0.54,26.29,78,75,1.0023014986721221
4,C4,0.14,6.89,4072,3938,1.0106195966027827
4,C4,0.15,7.375,3861,3755,1.0178304790543267
4,C4,0.16,7.86,3630,3566,1.0306386987116627
4,C4,0.17,8.345,3403,3358,1.0359232712085844
4,C4,0.18,8.83,3181,3132,1.032508075368868
4,C4,0.19,9.315,2924,2888,1.0358325297744868
4,C4,0.2,9.8,2654,2622,1.0354598693472625
4,C4,0.21,10.285,2473,2457,1.0418877863223701
4,C4,0.22,10.77,2227,2174,1.0202480197480976
4,C4,0.23,11.255,2025,2000,1.0335933187086226
4,C4,0.24,11.74,1831,1835,1.0502598745266536
4,C4,0.25,12.225,1660,1680,1.0611827253567654
4,C4,0.26,12.71,1483,1532,1.0847035634628353
4,C4,0.27,13.195,1371,1420,1.08715225861505
4,C4,0.28,13.68,1208,1288,1.1208673616506515
4,C4,0.29,14.165,1082,1159,1.125387403398163
4,C4,0.3,14.65,954,1035,1.1396640839508951
4,C4,0.31,15.135,856,926,1.1352276560473478
4,C4,0.32,15.62,740,841,1.1945907034498024
4,C4,0.33,16.105,671,773,1.210728126504935
4,C4,0.34,16.59,616,709,1.2087418213132044
4,C4,0.35,17.075,534,615,1.2082744509945387
4,C4,0.36,17.56,471,460,1.0185565736046298
4,C4,0.37,18.045,416,414,1.0383348705172126
4,C4,0.38,18.53,375,373,1.0376766070245196
4,C4,0.39,19.015,327,341,1.0888503592058638
4,C4,0.4,19.5,286,277,1.0097443009066034
4,C4,0.41,19.985,258,255,1.0307378636320608
4,C4,0.42,20.47,226,228,1.0523317747664738
4,C4,0.43,20.955,206,213,1.0788228752580078
4,C4,0.44,21.44,176,196,1.1627724116355591
4,C4,0.45,21.925,159,188,1.2351875222845319
4,C4,0.46,22.41,145,169,1.2171432198011425
4,C4,0.47,22.895,137,159,1.2118175674768514
4,C4,0.48,23.38,121,149,1.2861843704423919
4,C4,0.49,23.865,112,138,1.2867672787074538
4,C4,0.5,24.35,103,123,1.2466290259545103
4,C4,0.51,24.835,97,117,1.2591479714326064
4,C4,0.52,25.32,89,110,1.2902769392651263
4,C4,0.53,25.805,82,93,1.1832492821142182
4,C4,0.54,26.29,78,92,1.2307660994233627
4,C5,0.14,6.89,2534,2370,0.9707039514745011
4,C5,0.15,7.375,2571,2419,0.9774427331403791
4,C5,0.16,7.86,2573,2416,0.975129824024972
4,C5,0.17,8.345,2522,2353,0.9679536710554376
4,C5,0.18,8.83,2446,2289,0.9715170388429571
4,C5,0.19,9.315,2326,2186,0.9765268212654299
4,C5,0.2,9.8,2169,2046,0.9808979414602982
4,C5,0.21,10.285,2061,1946,0.9821051471401602
4,C5,0.22,10.77,1898,1778,0.9736318781582725
4,C5,0.23,11.255,1746,1636,0.9741427449352311
4,C5,0.24,11.74,1605,1485,0.9609240510750408
4,C5,0.25,12.225,1480,1356,0.9510146088654657
4,C5,0.26,12.71,1346,1261,0.9746122221588231
4,C5,0.27,13.195,1252,1171,0.9730262407706827
4,C5,0.28,13.68,1114,1037,0.9683392968329001
4,C5,0.29,14.165,1002,956,0.994191594893112
4,C5,0.3,14.65,888,863,1.0137571972202883
4,C5,0.31,15.135,808,794,1.0255535553555355
4,C5,0.32,15.62,708,677,0.9966019231649866
4,C5,0.33,16.105,646,629,1.015545255183413
4,C5,0.34,16.59,594,572,1.0039117560033455
4,C5,0.35,17.075,518,505,1.0167356523219715
4,C5,0.36,17.56,457,445,1.0154284437676089
4,C5,0.37,18.045,405,395,1.017053842029994
4,C5,0.38,18.53,367,368,1.046256541007235
4,C5,0.39,19.015,321,324,1.0531705947560512
4,C5,0.4,19.5,281,284,1.0544502675360627
4,C5,0.41,19.985,254,257,1.055561302894133
4,C5,0.42,20.47,222,230,1.0810783072006054
4,C5,0.43,20.955,203,213,1.0949597087002054
4,C5,0.44,21.44,174,190,1.1398473316938191
4,C5,0.45,21.925,158,176,1.162875724373362
4,C5,0.46,22.41,144,164,1.189040512453576
4,C5,0.47,22.895,137,152,1.1579701256447867
4,C5,0.48,23.38,121,130,1.120869349257645
4,C5,0.49,23.865,112,112,1.0426728617717185
4,C5,0.5,24.35,103,106,1.073214551655434
4,C5,0.51,24.835,97,102,1.096712708939726
4,C5,0.52,25.32,89,96,1.1250970184539222
4,C5,0.53,25.805,82,82,1.0425947397327149
4,C5,0.54,26.29,78,76,1.0157274759239012
5,C0,0.14,6.89,10603,10219,1.0122043346222767
5,C0,0.15,7.375,11278,10844,1.006645244428681
5,C0,0.16,7.86,11907,11455,1.009239301702943
5,C0,0.17,8.345,12462,12059,1.032391895398292
5,C0,0.18,8.83,12952,12538,1.0379727806201133
5,C0,0.19,9.315,13420,12977,1.0376030671767533
5,C0,0.2,9.8,13856,13386,1.0375250760521642
5,C0,0.21,10.285,14144,13647,1.0335847231753739
5,C0,0.22,10.77,14515,13972,1.022342732739846
5,C0,0.23,11.255,14804,14247,1.0234438365479348
5,C0,0.24,11.74,15056,14516,1.0421334680616159
5,C0,0.25,12.225,15279,14710,1.0333653435897125
5,C0,0.26,12.71,15509,14911,1.02315173987757
5,C0,0.27,13.195,15654,15061,1.0338671879537034
5,C0,0.28,13.68,15846,15239,1.0328435069659292
5,C0,0.29,14.165,15997,15403,1.0568063829041117
5,C0,0.3,14.65,16143,15541,1.0622988078530888
5,C0,0.31,15.135,16257,15624,1.0349908441807316
5,C0,0.32,15.62,16386,15730,1.0145240986769293
5,C0,0.33,16.105,16464,15796,1.0021945309645828
5,C0,0.34,16.59,16530,15852,0.9900690361123285
5,C0,0.35,17.075,16614,15920,0.9652096252573432
5,C0,0.36,17.56,16682,15991,0.9726158628622336
5,C0,0.37,18.045,16740,16052,0.9818960602127618
5,C0,0.38,18.53,16782,16095,0.9872710256787735
5,C0,0.39,19.015,16832,16147,0.9980333600004723
5,C0,0.4,19.5,16873,16181,0.9789666429601533
5,C0,0.41,19.985,16901,16207,0.9735776057336144
5,C0,0.42,20.47,16935,16236,0.9546098374116636
5,C0,0.43,20.955,16957,16262,0.9729127298118941
5,C0,0.44,21.44,16987,16290,0.9643259896739965
5,C0,0.45,21.925,17004,16307,0.9649294574116184
5,C0,0.46,22.41,17018,16317,0.9398844721687871
5,C0,0.47,22.895,17027,16326,0.9387147767367419
5,C0,0.48,23.38,17043,16345,0.959044769113419
5,C0,0.49,23.865,17052,16350,0.9266021679607804
5,C0,0.5,24.35,17062,16358,0.9069150031522555
5,C0,0.51,24.835,17068,16364,0.9039673239813855
5,C0,0.52,25.32,17077,16372,0.889530682433538
5,C0,0.53,25.805,17084,16378,0.8743956815836936
5,C0,0.54,26.29,17088,16385,0.9017850176119138
5,C1,0.14,6.89,6564,6250,0.9879428152944721
5,C1,0.15,7.375,5889,5625,0.9933986233328379
5,C1,0.16,7.86,5260,5014,0.9908452815032538
5,C1,0.17,8.345,4705,4410,0.9686244191351431
5,C1,0.18,8.83,4215,3931,0.9634164003824577
5,C1,0.19,9.315,3747,3492,0.9637596800103255
5,C1,0.2,9.8,3311,3083,0.9638321261641705
5,C1,0.21,10.285,3023,2822,0.9675065600116505
5,C1,0.22,10.77,2652,2497,0.9781455552777608
5,C1,0.23,11.255,2363,2222,0.9770931870311413
5,C1,0.24,11.74,2111,1953,0.9595699885351683
5,C1,0.25,12.225,1888,1759,0.9677119580246345
5,C1,0.26,12.71,1658,1558,0.977372134576695
5,C1,0.27,13.195,1513,1408,0.9672422257439707
5,C1,0.28,13.68,1321,1230,0.968200887409933
5,C1,0.29,14.165,1170,1066,0.9462471235762153
5,C1,0.3,14.65,1024,928,0.9413547229907985
5,C1,0.31,15.135,910,845,0.9661921220100944
5,C1,0.32,15.62,781,739,0.9856838307775335
5,C1,0.33,16.105,703,673,0.9978102744559276
5,C1,0.34,16.59,637,617,1.010030577187493
5,C1,0.35,17.075,553,549,1.0360443719501666
5,C1,0.36,17.56,485,478,1.0281551413907437
5,C1,0.37,18.045,427,417,1.018437735439447
5,C1,0.38,18.53,385,374,1.0128930901344695
5,C1,0.39,19.015,335,322,1.0019705152937242
5,C1,0.4,19.5,294,288,1.021485264274426
5,C1,0.41,19.985,266,262,1.0271394844240236
5,C1,0.42,20.47,232,233,1.0475483918240436
5,C1,0.43,20.955,210,207,1.0278414182054572
5,C1,0.44,21.44,180,179,1.0369937248482368
5,C1,0.45,21.925,163,162,1.036345188053909
5,C1,0.46,22.41,149,152,1.063960550058345
5,C1,0.47,22.895,140,143,1.0652863093050524
5,C1,0.48,23.38,124,124,1.0427041908840624
5,C1,0.49,23.865,115,119,1.0792118069405663
5,C1,0.5,24.35,105,111,1.102639163013292
5,C1,0.51,24.835,99,105,1.1062346762664532
5,C1,0.52,25.32,90,97,1.1241883160952302
5,C1,0.53,25.805,83,91,1.1436470022230822
5,C1,0.54,26.29,79,84,1.1089117477779535
5,C2,0.14,6.89,4032,4009,1.0481599650628042
5,C2,0.15,7.375,3848,3789,1.034289003423467
5,C2,0.16,7.86,3629,3598,1.0428369487681126
5,C2,0.17,8.345,3406,3309,1.0158889328147895
5,C2,0.18,8.83,3138,3040,1.0120540001208347
5,C2,0.19,9.315,2877,2786,1.0113282807995359
5,C2,0.2,9.8,2627,2538,1.0083554716913696
5,C2,0.21,10.285,2449,2368,1.0092338278572401
5,C2,0.22,10.77,2200,2106,0.9975284348040736
5,C2,0.23,11.255,2010,1931,1.0016011221920387
5,C2,0.24,11.74,1833,1766,1.004795626249346
5,C2,0.25,12.225,1664,1579,0.9879838769566566
5,C2,0.26,12.71,1485,1396,0.9780492288818434
5,C2,0.27,13.195,1370,1284,0.974999242914036
5,C2,0.28,13.68,1210,1114,0.9567561108853551
5,C2,0.29,14.165,1090,1014,0.9677149700669894
5,C2,0.3,14.65,958,888,0.9642915284514262
5,C2,0.31,15.135,856,809,0.9843818258316324
5,C2,0.32,15.62,738,698,0.985260243192756
5,C2,0.33,16.105,671,634,0.9842996211395741
5,C2,0.34,16.59,610,572,0.976635863865437
5,C2,0.35,17.075,534,500,0.9752626988197872
5,C2,0.36,17.56,472,438,0.9664022249264931
5,C2,0.37,18.045,419,401,0.9975426632515865
5,C2,0.38,18.53,380,357,0.9788322205090682
5,C2,0.39,19.015,331,312,0.9822109971882774
5,C2,0.4,19.5,291,275,0.9848159791055785
5,C2,0.41,19.985,264,250,0.9869060230519013
5,C2,0.42,20.47,231,211,0.9515118497773192
5,C2,0.43,20.955,210,188,0.9324090891807864
5,C2,0.44,21.44,180,162,0.9375298951370578
5,C2,0.45,21.925,163,143,0.9137338988056989
5,C2,0.46,22.41,149,134,0.9369316512696623
5,C2,0.47,22.895,140,121,0.9001830717606347
5,C2,0.48,23.38,124,101,0.8481059620660297
5,C2,0.49,23.865,115,94,0.851185131098573
5,C2,0.5,24.35,105,85,0.8430233909970238
5,C2,0.51,24.835,99,79,0.8309895785185596
5,C2,0.52,25.32,90,67,0.7750809521874026
5,C2,0.53,25.805,83,58,0.72745212768691
5,C2,0.54,26.29,79,53,0.6983492486490488
5,C3,0.14,6.89,4033,3854,0.9949316474401291
5,C3,0.15,7.375,3849,3708,1.0054167501661184
5,C3,0.16,7.86,3630,3484,1.0005804111758534
5,C3,0.17,8.345,3406,3199,0.9739769262186815
5,C3,0.18,8.83,3138,2936,0.9699196219217598
5,C3,0.19,9.315,2877,2686,0.9679537776193393
5,C3,0.2,9.8,2627,2416,0.9515513230122811
5,C3,0.21,10.285,2449,2228,0.9402313192927592
5,C3,0.22,10.77,2200,2027,0.9548573290025305
5,C3,0.23,11.255,2010,1851,0.9548511036281175
5,C3,0.24,11.74,1833,1670,0.9440110869908456
5,C3,0.25,12.225,1664,1527,0.9521222846931212
5,C3,0.26,12.71,1485,1371,0.9589435218525163
5,C3,0.27,13.195,1370,1254,0.950341360211662
5,C3,0.28,13.68,1210,1108,0.9512313301744624
5,C3,0.29,14.165,1090,979,0.9322014794984631
5,C3,0.3,14.65,958,853,0.9242084693392998
5,C3,0.31,15.135,856,779,0.9460657868872966
5,C3,0.32,15.62,738,685,0.9661137586413878
5,C3,0.33,16.105,671,637,0.9891445874679665
5,C3,0.34,16.59,610,591,1.0102840511358122
5,C3,0.35,17.075,534,529,1.0337051630881724
5,C3,0.36,17.56,472,470,1.0390810972295939
5,C3,0.37,18.045,419,413,1.0281621722539134
5,C3,0.38,18.53,380,371,1.0181024448934488
5,C3,0.39,19.015,331,320,1.0078949450912098
5,C3,0.4,19.5,291,287,1.028551939896733
5,C3,0.41,19.985,264,262,1.0350433127473913
5,C3,0.42,20.47,231,233,1.0521453581320543
5,C3,0.43,20.955,210,207,1.0278414182054572
5,C3,0.44,21.44,180,179,1.0369937248482368
5,C3,0.45,21.925,163,162,1.036345188053909
5,C3,0.46,22.41,149,152,1.063960550058345
5,C3,0.47,22.895,140,143,1.0652863093050524
5,C3,0.48,23.38,124,124,1.0427041908840624
5,C3,0.49,23.865,115,119,1.0792118069405663
5,C3,0.5,24.35,105,111,1.102639163013292
5,C3,0.51,24.835,99,105,1.1062346762664532
5,C3,0.52,25.32,90,97,1.1241883160952302
5,C3,0.53,25.805,83,91,1.1436470022230822
5,C3,0.54,26.29,79,84,1.1089117477779535
5,C4,0.14,6.89,4033,3806,0.9788157908108613
5,C4,0.15,7.375,3849,3592,0.9651898179334246
5,C4,0.16,7.86,3630,3383,0.9640751434986773
5,C4,0.17,8.345,3406,3191,0.9709558687932489
5,C4,0.18,8.83,3138,2938,0.9707237903623711
5,C4,0.19,9.315,2877,2683,0.9666622645038281
5,C4,0.2,9.8,2627,2446,0.9654279155993142
5,C4,0.21,10.285,2449,2260,0.9558834411594673
5,C4,0.22,10.77,2200,2042,0.9629234957182556
5,C4,0.23,11.255,2010,1878,0.9705719227861788
5,C4,0.24,11.74,1833,1705,0.966080554830072
5,C4,0.25,12.225,1664,1544,0.9638187733539493
5,C4,0.26,12.71,1485,1389,0.9726932454518661
5,C4,0.27,13.195,1370,1281,0.9725290711645191
5,C4,0.28,13.68,1210,1149,0.9890702479338843
5,C4,0.29,14.165,1090,1027,0.9809466972595886
5,C4,0.3,14.65,958,905,0.9838254893660172
5,C4,0.31,15.135,856,813,0.9895017257723293
5,C4,0.32,15.62,738,716,1.0118229297572603
5,C4,0.33,16.105,671,654,1.0166341166232327
5,C4,0.34,16.59,610,596,1.0191522257096026
5,C4,0.35,17.075,534,514,1.0034497774053195
5,C4,0.36,17.56,472,472,1.043633181221479
5,C4,0.37,18.045,419,403,1.0026427383225578
5,C4,0.38,18.53,380,366,1.0040695261098782
5,C4,0.39,19.015,331,310,0.9757939838414667
5,C4,0.4,19.5,291,271,0.9702517259565795
5,C4,0.41,19.985,264,246,0.970876085019585
5,C4,0.42,20.47,231,205,0.9241135975026777
5,C4,0.43,20.955,210,181,0.8973059336701282
5,C4,0.44,21.44,180,151,0.8732813797987227
5,C4,0.45,21.925,163,143,0.9137338988056989
5,C4,0.46,22.41,149,132,0.9228346081464524
5,C4,0.47,22.895,140,128,0.9526676982524237
5,C4,0.48,23.38,124,114,0.9580290135205767
5,C4,0.49,23.865,115,106,0.9605509779486593
5,C4,0.5,24.35,105,98,0.9727281982367194
5,C4,0.51,24.835,99,91,0.9579171862722968
5,C4,0.52,25.32,90,86,0.9960338291046953
5,C4,0.53,25.805,83,81,1.0173503386256768
5,C4,0.54,26.29,79,77,1.0160683507237245
5,C5,0.14,6.89,2473,2466,1.0463763195102984
5,C5,0.15,7.375,2519,2510,1.0456096386852427
5,C5,0.16,7.86,2509,2512,1.0514814433319122
5,C5,0.17,8.345,2437,2436,1.049237916569306
5,C5,0.18,8.83,2363,2351,1.0432654051754222
5,C5,0.19,9.315,2245,2219,1.035030453639667
5,C5,0.2,9.8,2134,2130,1.0464343350754357
5,C5,0.21,10.285,2012,1986,1.0328771690783285
5,C5,0.22,10.77,1856,1790,1.005963319050673
5,C5,0.23,11.255,1714,1648,1.0024937809001497
5,C5,0.24,11.74,1584,1487,0.9764209054232083
5,C5,0.25,12.225,1466,1385,0.983391823433158
5,C5,0.26,12.71,1333,1256,0.9806979451429609
5,C5,0.27,13.195,1237,1127,0.9459931982488826
5,C5,0.28,13.68,1112,1036,0.9692033841338774
5,C5,0.29,14.165,1011,950,0.9782335669833009
5,C5,0.3,14.65,895,843,0.980838839722079
5,C5,0.31,15.135,806,762,0.9847739016016157
5,C5,0.32,15.62,699,637,0.9479104994430071
5,C5,0.33,16.105,636,561,0.9166199159317017
5,C5,0.34,16.59,582,494,0.8812082882941021
5,C5,0.35,17.075,511,438,0.8905602537939884
5,C5,0.36,17.56,453,373,0.8550136817066695
5,C5,0.37,18.045,404,338,0.8694123178358378
5,C5,0.38,18.53,367,314,0.8897457110401028
5,C5,0.39,19.015,324,275,0.8827810406841735
5,C5,0.4,19.5,286,248,0.9024147666648129
5,C5,0.41,19.985,259,223,0.8960884698912521
5,C5,0.42,20.47,226,196,0.9028571677174145
5,C5,0.43,20.955,207,179,0.900300412511158
5,C5,0.44,21.44,178,148,0.8654914155540977
5,C5,0.45,21.925,162,142,0.9129428115361437
5,C5,0.46,22.41,148,135,0.9504155649466045
5,C5,0.47,22.895,139,129,0.9671336614918592
5,C5,0.48,23.38,123,108,0.914703466452793
5,C5,0.49,23.865,114,101,0.9230425005573563
5,C5,0.5,24.35,104,93,0.9317452134455677
5,C5,0.51,24.835,98,87,0.924984241041063
5,C5,0.52,25.32,89,80,0.9366655217496526
5,C5,0.53,25.805,82,72,0.9148907370027533
5,C5,0.54,26.29,78,68,0.9083654999147956
6,C0,0.14,6.89,10603,10093,0.9799677324343351
6,C0,0.15,7.375,11278,10675,0.9620526869710018
6,C0,0.16,7.86,11907,11275,0.9589544874458481
6,C0,0.17,8.345,12462,11795,0.9527547398348574
6,C0,0.18,8.83,12952,12254,0.9461087090796788
6,C0,0.19,9.315,13420,12700,0.9408248085507349
6,C0,0.2,9.8,13856,13143,0.9442642968688157
6,C0,0.21,10.285,14144,13410,0.9369473784056837
6,C0,0.22,10.77,14515,13776,0.9346376253409057
6,C0,0.23,11.255,14804,14056,0.9297989936300411
6,C0,0.24,11.74,15056,14312,0.9303124000794191
6,C0,0.25,12.225,15279,14554,0.9391190522939982
6,C0,0.26,12.71,15509,14786,0.9392199656979501
6,C0,0.27,13.195,15654,14935,0.9410083255751122
6,C0,0.28,13.68,15846,15127,0.9396875158121208
6,C0,0.29,14.165,15997,15272,0.9331448894788075
6,C0,0.3,14.65,16143,15435,0.9468949599511426
6,C0,0.31,15.135,16257,15550,0.9471436862587292
6,C0,0.32,15.62,16386,15667,0.9310854896202676
6,C0,0.33,16.105,16464,15758,0.9463492951932632
6,C0,0.34,16.59,16530,15845,0.9785301976204881
6,C0,0.35,17.075,16614,15925,0.9743869672282058
6,C0,0.36,17.56,16682,15994,0.9789423204336222
6,C0,0.37,18.045,16740,16038,0.9491729660953521
6,C0,0.38,18.53,16782,16082,0.9533362465075014
6,C0,0.39,19.015,16832,16131,0.9498470439512229
6,C0,0.4,19.5,16873,16196,1.0337133973713124
6,C0,0.41,19.985,16901,16225,1.0465599571661781
6,C0,0.42,20.47,16935,16262,1.0762332247910096
6,C0,0.43,20.955,16957,16289,1.1207072791963988
6,C0,0.44,21.44,16987,16315,1.1225926013704903
6,C0,0.45,21.925,17004,16333,1.1512338792256493
6,C0,0.46,22.41,17018,16340,1.1090218200336899
6,C0,0.47,22.895,17027,16355,1.179602262248091
6,C0,0.48,23.38,17043,16370,1.2030650932252764
6,C0,0.49,23.865,17052,16378,1.2137856279305963
6,C0,0.5,24.35,17062,16388,1.245088717835172
6,C0,0.51,24.835,17068,16390,1.2033845259320128
6,C0,0.52,25.32,17077,16395,1.1676444846790928
6,C0,0.53,25.805,17084,16403,1.2074464499833266
6,C0,0.54,26.29,17088,16405,1.1850375629096443
6,C1,0.14,6.89,6564,6376,1.0204417624199758
6,C1,0.15,7.375,5889,5794,1.039444111058485
6,C1,0.16,7.86,5260,5194,1.0428023572458331
6,C1,0.17,8.345,4705,4674,1.0495880610085777
6,C1,0.18,8.83,4215,4215,1.0569609923290355
6,C1,0.19,9.315,3747,3769,1.06289714186047
6,C1,0.2,9.8,3311,3326,1.0590255326988471
6,C1,0.21,10.285,3023,3059,1.067295798085915
6,C1,0.22,10.77,2652,2693,1.06993338689447
6,C1,0.23,11.255,2363,2413,1.0755012716198864
6,C1,0.24,11.74,2111,2157,1.0749077405768555
6,C1,0.25,12.225,1888,1915,1.0648277207850134
6,C1,0.26,12.71,1658,1683,1.0647133116009553
6,C1,0.27,13.195,1513,1534,1.0626898538743896
6,C1,0.28,13.68,1321,1342,1.0641835537590965
6,C1,0.29,14.165,1170,1197,1.0716449409678848
6,C1,0.3,14.65,1024,1034,1.0560833485179786
6,C1,0.31,15.135,910,919,1.0558060139217695
6,C1,0.32,15.62,781,802,1.0740152339908533
6,C1,0.33,16.105,703,711,1.0566922859025116
6,C1,0.34,16.59,637,624,1.0219408684900277
6,C1,0.35,17.075,553,544,1.0262863047569841
6,C1,0.36,17.56,485,475,1.0215106438110166
6,C1,0.37,18.045,427,431,1.0535487584667913
6,C1,0.38,18.53,385,387,1.0489478436002502
6,C1,0.39,19.015,335,338,1.0528010866256405
6,C1,0.4,19.5,294,273,0.9673861270860531
6,C1,0.41,19.985,266,244,0.9555114288031326
6,C1,0.42,20.47,232,207,0.9291666313258325
6,C1,0.43,20.955,210,180,0.8922936600510423
6,C1,0.44,21.44,180,154,0.89079511015766
6,C1,0.45,21.925,163,136,0.8686332273965275
6,C1,0.46,22.41,149,129,0.9016955139526669
6,C1,0.47,22.895,140,114,0.8477433724942133
6,C1,0.48,23.38,124,99,0.8312102193233097
6,C1,0.49,23.865,115,91,0.8238687104121647
6,C1,0.5,24.35,105,81,0.8031556190941107
6,C1,0.51,24.835,99,79,0.8309895785185596
6,C1,0.52,25.32,90,74,0.8564250618413473
6,C1,0.53,25.805,83,66,0.8281940785148765
6,C1,0.54,26.29,79,64,0.8438551074656924
6,C2,0.14,6.89,4044,3873,0.9977846695244026
